site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
KOE2 02OCT19 2002.7981 52566 1188 6   13.0    715  0.393602   5171033  0.233955   755  0.946696  0.1340 0.000824 0.001172 0.003537  0.089497 -0.105342 -0.103571  46.6742418282 -346.9906505300   755.94670
KOE2 02OCT20 2002.8008 52567 1189 0   13.0    715  0.395660   5171033  0.235385   755  0.948284  0.1340 0.000806 0.001143 0.003444  0.120460 -0.073813 -0.093930  46.6742418411 -346.9906505031   755.94828
KOE2 02OCT21 2002.8036 52568 1189 1   13.0    715  0.394935   5171033  0.232767   755  0.952252  0.1340 0.000784 0.001162 0.003414  0.084396 -0.031144 -0.083224  46.6742418175 -346.9906505126   755.95225
KOE2 02OCT22 2002.8063 52569 1189 2   13.0    715  0.395521   5171033  0.229891   755  0.961170  0.1340 0.000863 0.001194 0.003664  0.102244 -0.054035 -0.063964  46.6742417917 -346.9906505050   755.96117
KOE2 02OCT23 2002.8090 52570 1189 3   13.0    715  0.395558   5171033  0.230043   755  0.960749  0.1340 0.000801 0.001144 0.003427  0.092501 -0.101082 -0.032525  46.6742417930 -346.9906505045   755.96075
KOE2 02OCT24 2002.8118 52571 1189 4   13.0    715  0.393980   5171033  0.231982   755  0.952009  0.1340 0.000794 0.001128 0.003378  0.089198 -0.093777 -0.047470  46.6742418105 -346.9906505251   755.95201
KOE2 02OCT25 2002.8145 52572 1189 5   13.0    715  0.396990   5171033  0.232697   755  0.953402  0.1340 0.000809 0.001172 0.003450  0.075383 -0.070399 -0.058014  46.6742418169 -346.9906504858   755.95340
KOE2 02OCT26 2002.8172 52573 1189 6   13.0    715  0.393254   5171033  0.235573   755  0.951470  0.1340 0.000799 0.001160 0.003355  0.102382 -0.062362 -0.055184  46.6742418428 -346.9906505346   755.95147
KOE2 02OCT27 2002.8200 52574 1190 0   13.0    715  0.392728   5171033  0.234332   755  0.953553  0.1340 0.000797 0.001151 0.003410  0.083444 -0.070556 -0.057345  46.6742418316 -346.9906505415   755.95355
KOE2 02OCT28 2002.8227 52575 1190 1   13.0    715  0.396090   5171033  0.237025   755  0.937494  0.1340 0.000809 0.001210 0.003491  0.087174 -0.031323 -0.088418  46.6742418558 -346.9906504975   755.93749
